Year,Month,EFPG_code,Number_stores,Price_index_GEKS,Purchase_dollars_unwtd,Purchase_dollars_wtd,Purchase_grams_unwtd,Purchase_grams_wtd,Unit_value_mean_unwtd,Unit_value_mean_wtd,Unit_value_se_wtd
2012,7,70050,7538.6,1.017572962,39243627.61,57887816.19,7967864509,11628462554,0.495531009,0.501732166,0.0031952
2012,7,71000,8426.6,0.974703947,84418336.23,126468828.8,22011163556,32731636302,0.387403645,0.390681371,0.004546104
2012,7,71050,7609.4,0.950473547,25707844.29,38016078.97,2042609435,3003967250,1.282270905,1.294437664,0.027770997
2012,7,72000,8478.533333,0.979977253,39536282.99,83784914.98,42518086235,73320536004,0.092138368,0.112110428,0.0015277
2012,7,72010,7996.733333,1.104975096,71393615.34,104258732.5,6436939865,10052448261,1.229938823,1.202739526,0.023267259
2012,7,72020,8401.4,1.007615776,30312863.18,49681910.22,11273699277,18111059880,0.270387257,0.278962453,0.001916127
2012,7,72030,8482,0.956683114,101434385.8,207781514.7,1.09344E+11,1.84369E+11,0.092162946,0.111853637,0.001230638
2012,7,72040,8482,0.960208,258928965.3,614267248.9,2.5528E+11,4.92377E+11,0.101595912,0.125019218,0.001420886
2012,7,72050,6449.866667,0.967457508,286832213.7,689054376.2,80579005584,2.23989E+11,0.354605797,0.32113888,0.003553789
2012,7,72060,8480.8,0.992237511,66036625.29,127450857.3,1.6438E+11,2.66251E+11,0.040132849,0.047576345,0.000595688
2012,7,73000,7940.8,1.044242805,35941156.63,54508414.03,10721405295,16996642954,0.344874349,0.332511067,0.007328257
2012,7,73010,7431.066667,1.003825742,7984689.876,11565954.99,1677302410,2422122883,0.484857633,0.482283595,0.006201082
2012,7,73020,8483.066667,1.025935651,146466134.6,283486429.5,13150862770,22437274651,1.141393455,1.253627265,0.01174015
2012,7,73030,8477.8,0.975471695,185587493.3,307867952.4,22795482691,36572102182,0.83412985,0.868709169,0.007279971
2012,7,73040,7044.666667,1.096007508,13619333.56,19800547.43,3290705065,4714124952,0.419032142,0.423564021,0.003170007
2012,7,73050,8334.6,0.956984205,96130159.12,156638688.1,27403685162,41959716811,0.354713984,0.380717799,0.003675438
2012,7,73060,8048.133333,0.909860033,21707133.46,32145663.95,7665189609,10971094528,0.293949751,0.304360181,0.004861833
2012,7,74000,8179.2,1.033853032,61263784.36,87717965.99,8636846848,12298729762,0.716475707,0.714784712,0.004572777
2012,7,74050,8184.333333,1.003975543,33193790.53,47893504.6,4866181893,6877655242,0.694410938,0.703490496,0.004441086
2012,7,75000,8475.933333,0.998375207,32570258.64,52610973.04,3731783477,5765267029,0.895962271,0.920444742,0.006824311
2012,7,75050,8479.4,0.969667798,178961250.9,317606443.1,19672842063,32670612948,0.918337324,0.968797327,0.006428108
2012,7,76000,8200.466667,0.981726174,10901513.35,20230044.34,1272975070,2287172127,0.858989144,0.89479866,0.011468101
2012,7,77000,6663.6,0.973401227,15002567.67,20057466.71,1949083909,2614260703,0.780356621,0.78041063,0.007606953
2012,7,78000,6972.733333,0.899598907,37372476.58,53670811.43,1434555997,2013285880,2.52025943,2.560441394,0.028238052
2012,8,10000,6285.933333,0.929163348,23966059.58,34636492.61,4843864903,6928679104,0.49098064,0.497305227,0.003039782
2012,8,10025,4972.466667,1.014036462,3674587.18,4901433.64,703040825.8,931517383.2,0.521988618,0.529395286,0.005052235
2012,8,10050,6572.133333,0.997343899,3960507.724,5727181.262,958207280.7,1402458895,0.411748661,0.40020109,0.008193572
2012,8,10075,2962.8,0.977332426,469933.2368,623111.4566,221339254.6,289376696.7,0.215074498,0.219981849,0.002668495
2012,8,15000,8044.2,0.96466322,123283614.4,184635703.1,28218841367,42096416351,0.432319791,0.441297092,0.004803039
2012,8,15025,7076.2,1.017462449,23300680.35,34001124.7,8314627566,12347816446,0.27598921,0.266317586,0.007553347
2012,8,15050,3684.733333,0.990213123,739991.6521,1110102.624,289647684.1,434154326.4,0.319554271,0.320655305,0.008292026
2012,8,15075,7423.4,1.003732789,20579748.79,30782458.16,7567888506,11255666831,0.275330503,0.274720149,0.003041555
2012,8,20000,2745,1.056460548,20467676.77,29522350.59,14720493508,21678680317,0.144209733,0.143636931,0.002189933
2012,8,20075,3497.466667,1.104832996,288584.4464,451645.0146,132118556.4,208316767.5,0.223945778,0.224432459,0.004089319
2012,8,21500,3598.866667,1.108244409,6132753.174,8154790.134,3915302059,5030778034,0.154954936,0.15808182,0.002668664
2012,8,21525,2325.133333,1.156875174,1315748.846,2384950.872,213390216.1,416950844.1,0.787762994,0.79869758,0.049193577
2012,8,21550,3458.333333,1.02603384,4935577.063,7202009.154,1445661673,2112438425,0.346654289,0.348209362,0.004882288
2012,8,21575,6897.2,1.063396834,5805577.915,8894810.427,2657426996,4098725635,0.221887915,0.219216255,0.003657004
2012,8,23000,2868.266667,0.994796014,25186479.97,35130019.44,5890902580,8131762300,0.425422015,0.442306662,0.007379531
2012,8,23075,6714.066667,1.070599463,6566318.91,9532398.7,2559680340,3688428690,0.260817185,0.25977283,0.003039741
2012,8,24500,2678.466667,1.037060675,10072942.17,13629463.1,3608835509,4938315276,0.275986663,0.275569531,0.00416682
2012,8,24525,3167.6,1.037326461,7179704.254,9855947.908,1976510347,2732686240,0.369304162,0.367173078,0.002123767
2012,8,24550,2649.933333,1.068215273,321945.4898,429607.8284,76245738.09,98858662.94,0.413963219,0.432888192,0.006918915
2012,8,24575,5039,1.043379242,1002928.242,1498484.126,346200411.8,515311714,0.296365372,0.297487739,0.005783929
2012,8,26000,2681.866667,0.984084601,11621714.32,15683940.9,2542967700,3537412452,0.469445994,0.469412062,0.008982648
2012,8,26525,3527.533333,1.004550282,23252504.33,31941991.6,2977211740,3962455166,0.779621637,0.804489255,0.011429607
2012,8,26550,3696.266667,1.032216789,3467487.438,4847271.387,824983326.5,1136964677,0.419438215,0.431764316,0.005270648
2012,8,26575,3954.2,1.084158594,782720.0054,1202821.045,322676319.9,492456261.9,0.254479896,0.255859829,0.002870969
2012,8,27500,5684.333333,1.104747735,2533254.25,3572841.719,802010674.5,1114820966,0.330214657,0.332650258,0.004963824
2012,8,27550,2933.133333,0.98473085,930687.9906,1227526.389,180897904.2,241190372.9,0.527090092,0.513894864,0.005701935
2012,8,27575,6107.6,1.019240676,8086068.245,12003525.46,3544764770,5219832603,0.230012494,0.232478245,0.00152214
2012,8,29000,3583.866667,0.993268441,63843154.5,89130428.08,20902804959,29706613382,0.307019429,0.309333472,0.005424797
2012,8,29025,3872.8,0.980746155,20557354.2,31438650.52,3046368215,4723357870,0.681130531,0.66914668,0.00999082
2012,8,29050,3880.2,1.030176002,8107091.835,11201583.47,1909424849,2591305273,0.420180916,0.434163321,0.005981518
2012,8,29075,7919.333333,0.997322987,23527104.72,34980529.09,6378888207,9494226066,0.389915397,0.380756917,0.006401232
2012,8,30000,3976.666667,0.939316011,230172488,320181913.2,93309554351,1.31733E+11,0.250486885,0.250803565,0.003065451
2012,8,30025,3880.733333,0.843081139,17697669.74,24059042.66,3555213959,4846131984,0.494984796,0.495243701,0.00999181
2012,8,30050,3481.333333,0.959195484,3830517.681,5322819.303,559890423.7,786434114.5,0.679013543,0.656303773,0.013669887
2012,8,30075,7988,0.989664853,20818555.37,30779655.69,5681387936,8383264278,0.370699095,0.368866484,0.003128902
2012,8,30090,7496.466667,0.925402608,7133583.801,10049442.82,719107969,1013960601,1.000655901,0.978481128,0.01539091
2012,8,35000,8141.933333,0.986826814,32712915.12,50431113.79,17829708388,26500653180,0.182983463,0.191339719,0.001230723
2012,8,35050,2911.2,0.918829746,1295110.53,2011796.265,979656785.1,1503490687,0.134844742,0.136526557,0.001175483
2012,8,35075,8474.066667,0.990484661,26883398.13,44579412.76,13896475519,21254625705,0.192960513,0.206084146,0.001753902
2012,8,40000,8336.666667,1.024728804,26112311.8,47942764.83,22853150224,42026189475,0.11224749,0.113291195,0.001156805
2012,8,40030,7672.266667,0.986377469,14611957.59,21927145.13,2984464915,4382069210,0.490855853,0.49923526,0.005287111
2012,8,40060,3191.266667,1.01264777,1340662.967,1738591.863,278331986.2,359295982.2,0.486429066,0.487360002,0.004075543
2012,8,43000,8340.333333,1.025816272,65939146.48,108581423.9,62261573049,1.03146E+11,0.107456567,0.108517303,0.001066275
2012,8,43030,6266.933333,0.962830035,8771277.526,12813318.95,2704363484,3881131310,0.329228102,0.335656701,0.002888927
2012,8,43060,5985.6,1.027883537,54765024.29,75753665.05,11843541388,16324067464,0.463459652,0.466338784,0.002971982
2012,8,46000,7877.666667,0.972544953,113392740,162962334.9,10678726212,15442213863,1.072970938,1.088321578,0.012787761
2012,8,46050,7124.933333,0.931175051,29116202.08,41689708.81,3164139816,4531771692,0.937997398,0.950775021,0.011023312
2012,8,50000,4204.8,0.961997759,224383264.5,331457850.9,24998194525,37791591376,0.901949117,0.889722764,0.009009423
2012,8,50050,4690.2,0.939896089,8459376.818,12536559.68,1132134127,1666210556,0.739872829,0.735995028,0.015691026
2012,8,50075,2533.6,0.973420018,220238.129,367700.5328,24078061.85,36869986.58,0.988915626,1.054650476,0.019303633
2012,8,51500,2740.666667,1.018279412,93106059.88,130756308.5,20061794431,28913020455,0.470202903,0.460086694,0.006363194
2012,8,51550,4217.266667,1.07845456,15973318.6,22935193.8,3016388250,4365107136,0.531333352,0.526934196,0.006539744
2012,8,51575,5988.133333,1.035517172,2142350.796,3065558.573,255140839.6,357700082.8,0.868762978,0.88233758,0.009924526
2012,8,53000,2762.6,0.878717135,28146208.63,35440289.46,1932333131,2451812421,1.408936271,1.423140548,0.024577772
2012,8,53050,3260.266667,1.001374775,18621441.08,25732411.1,1602325373,2183042458,1.203799416,1.221598418,0.020239012
2012,8,53075,7397.066667,1.033875053,19397924.21,28076377.15,2092206104,3054880839,0.937231431,0.927062815,0.010719549
2012,8,54500,8484.8,0.928865259,37784307.29,60304568.01,2986462418,4793182195,1.290823738,1.27747832,0.013345741
2012,8,54550,7419.533333,1.0816107,18039093.77,26202956.96,2988973817,4329872791,0.609394308,0.607284578,0.004578901
2012,8,56000,8474.533333,0.963820792,219059476.5,332106898.6,23529458837,35432464783,0.960837694,0.981771161,0.012960919
2012,8,57500,7556.2,0.98186619,37145015.42,54074018.07,12569342453,18177841880,0.300622835,0.303521136,0.002516374
2012,8,59000,4276.2,0.971767244,5897082.258,7712427.438,485917194.3,637425653.7,1.218049745,1.213321232,0.008708961
2012,8,60000,8228.8,0.984689745,107178842.9,159233237.5,9908182728,14936671814,1.079290942,1.066858586,0.007717372
2012,8,62500,8106.066667,0.987391921,251312263.5,370767735.9,35508809798,52048481032,0.722781204,0.725193512,0.005042219
2012,8,65000,8213.333333,1.030923446,56563215.81,83700388.49,15837454236,23403062939,0.362838718,0.36224163,0.002275379
2012,8,67500,8186.533333,1.006533731,42596622.54,62697138.92,30118821250,42918691046,0.142742976,0.142958817,0.003062277
2012,8,70000,7633.333333,0.981025494,48881194.49,72767405.96,11021995434,16766968688,0.452421977,0.442021246,0.008801242
2012,8,70050,7478.333333,1.019791512,36901233.56,55281828.69,7338444734,10966600305,0.505871651,0.50704844,0.003427006
2012,8,71000,8432.133333,0.977930063,83065311.87,124303182.6,21783748530,32459269929,0.385791435,0.386667025,0.004445814
2012,8,71050,7574.133333,0.95200549,25509245.78,37829256.57,1950700568,2886789388,1.31532315,1.323025765,0.024028115
2012,8,72000,8486.066667,0.985377049,38454308.22,82055155.85,40286561679,70043709137,0.094284077,0.11482066,0.001526022
2012,8,72010,7986.8,1.104071206,73899386.02,108142357.8,6293805034,9824071798,1.286950112,1.25362892,0.02365217
2012,8,72020,8415.2,0.997317841,32164295.36,52697274.1,11978143225,19214655260,0.269517671,0.27814862,0.001853431
2012,8,72030,8489.533333,0.969277919,101019634.1,208159859.8,1.07059E+11,1.81268E+11,0.093962151,0.114856879,0.001299912
2012,8,72040,8489.533333,0.970323968,252362811,603916107.1,2.431E+11,4.74459E+11,0.104289122,0.128249801,0.001559755
2012,8,72050,6454.266667,0.967107051,273057969.6,659868681.6,75730836236,2.13795E+11,0.359011414,0.322410891,0.003895613
2012,8,72060,8489.333333,0.996379023,63816238.7,121267386,1.59126E+11,2.54742E+11,0.039903208,0.04706409,0.000624597
2012,8,73000,7922.933333,1.043366549,36486770.17,55675709.6,10840135719,17418136762,0.345035938,0.330004237,0.007433201
2012,8,73010,7354.466667,0.999189722,8410460.845,12124221.57,1805035394,2594169501,0.476277318,0.474512439,0.006510747
2012,8,73020,8490.466667,1.029261778,151393569.8,291348635.1,13643316005,23330571518,1.142060446,1.235131953,0.014537443
2012,8,73030,8486.533333,0.965955737,194726978.4,320800786.8,24038181062,38353645946,0.828026713,0.861085468,0.006817282
2012,8,73040,7065.533333,1.090844597,14377868.82,21192965.52,3435804292,5043960944,0.427240957,0.427353237,0.003064088
2012,8,73050,8337.866667,0.953057511,91591551.39,148159789,25890861958,39485090239,0.358266322,0.383517753,0.003680585
2012,8,73060,8041.533333,0.911239825,17877108.05,26350350.39,5595132481,7992394050,0.3266083,0.338115467,0.00581939
2012,8,74000,8163.6,1.004405079,64426761.9,92063270.59,9242301102,13126684373,0.70130824,0.700377058,0.004530539
2012,8,74050,8169.333333,1.008606033,31665693.37,46288992.32,4633860761,6659869346,0.697713965,0.70268466,0.003640305
2012,8,75000,8483.2,1.010960722,33218272.89,53518134.97,3839825004,5922522231,0.891504658,0.911579159,0.006954597
2012,8,75050,8487.2,0.964774827,181008901.1,318721490.9,19969914705,32941958766,0.915239006,0.964678432,0.006801576
2012,8,76000,8217.6,0.968944769,11748654.73,21472685.42,1374115084,2433809233,0.853496622,0.889870527,0.012226703
2012,8,77000,6670.933333,0.970436803,14749093.72,19817809.56,1913035734,2582045511,0.783401811,0.781372352,0.007985605
2012,8,78000,6921,0.903939513,36871920.89,53539828.34,1408639315,1993463307,2.532858134,2.5742201,0.027773886
2012,9,10000,6267.4,0.938714136,22572500.11,32667765.31,4516129782,6457950633,0.496437516,0.503675437,0.003427117
2012,9,10025,5001.6,1.002505919,3596674.984,4799471.33,695207870.3,924259117.6,0.515469779,0.521270533,0.004644012
2012,9,10050,6668.333333,0.968553315,4275574.214,6171601.454,1062210493,1553745810,0.400579345,0.390254328,0.008113162
2012,9,10075,2956.2,0.972836838,489860.0293,650835.8262,231421468.2,303307749.3,0.214253175,0.219465771,0.002871811
2012,9,15000,8040.866667,0.966644133,115788450.1,173408722,26301211296,39228623874,0.436091219,0.445141894,0.004966199
2012,9,15025,7095.2,1.00123447,23579670.7,34587676.69,8436757521,12600993509,0.275436698,0.266503705,0.007359694
2012,9,15050,3687.2,0.990833412,724884.3913,1084486.882,279862216,419237858.9,0.323695988,0.326844376,0.007731846
2012,9,15075,7428.8,0.991734563,21483812.25,32203860.95,7829906220,11801871481,0.27703494,0.273820172,0.003295036
2012,9,20000,2773,1.032044423,20431104.47,29245491.35,15246582322,22385159131,0.138990204,0.138762405,0.002161474
2012,9,20075,3725.733333,1.091149986,307923.9982,490843.7231,140518401.9,224951459.3,0.223525792,0.227456451,0.003345072
2012,9,21500,3615.066667,1.102834462,3756223.064,5013446.74,2312717817,2999567411,0.163159449,0.165008132,0.003036518
2012,9,21525,2546.2,1.148666262,870027.7554,1578420.32,145864964.6,307749579.2,0.789976181,0.782535324,0.048297677
2012,9,21550,3644.933333,1.031976404,4994519.537,7304360.034,1452540699,2120063218,0.350714373,0.354311256,0.005143098
2012,9,21575,6818.866667,1.030224863,6301533.5,9718129.526,3060849868,4707204149,0.21385604,0.21134162,0.003447306
2012,9,23000,2869.6,1.009447161,23226701.47,32246697.56,5318066350,7361333015,0.439959381,0.455249386,0.008289397
2012,9,23075,6791.266667,1.039735539,8098637.869,11863515.16,3334931789,4837399416,0.25065955,0.25050614,0.002768256
2012,9,24500,3263.533333,1.011978994,12653784.33,17252466.28,5941147965,8200279203,0.214132675,0.213067629,0.003362261
2012,9,24525,3443.733333,1.046854498,7333936.563,9987977.61,2014543950,2759959139,0.373097167,0.370941521,0.002236922
2012,9,24550,2645.666667,1.05504665,361296.34,488250.1318,84119727.33,110328124.4,0.428149458,0.450612188,0.00785063
2012,9,24575,5131.733333,1.03290806,1690124.183,2471187.337,532896802.1,781099243.7,0.321647137,0.32326007,0.003910815
2012,9,26000,2682.066667,0.986138838,11359158.42,15241102.77,2497434690,3447766135,0.467811982,0.467069086,0.008803629
2012,9,26525,3534.4,1.004745793,22375195.22,30532290.7,2934638627,3871749101,0.765228848,0.789380537,0.012211846
2012,9,26550,3689.2,1.029758042,3589046.722,5065386.421,850010421.1,1186423335,0.424044955,0.436510168,0.005699645
2012,9,26575,4199.466667,1.075123006,803359.3789,1240944.628,335563208.3,517263850.6,0.251750864,0.252355182,0.002914015
2012,9,27500,5546.533333,1.107565845,2547538.606,3639312.11,805137680.5,1133961186,0.329327809,0.331863697,0.004888597
2012,9,27550,2772.4,0.986083465,916811.8316,1208903.131,176537083.6,237830449.8,0.530974505,0.515210162,0.005824074
2012,9,27575,5936.133333,1.004202625,8821642.071,13184218.51,3959571361,5893764712,0.224107968,0.225374849,0.001892563
2012,9,29000,3850.2,0.993922055,61789109.99,85976244.98,20354610793,28861683772,0.305386012,0.30794865,0.005910164
2012,9,29025,3854.4,0.991450916,19825323.27,30049899.7,2889850605,4442168273,0.692829153,0.680796591,0.010612532
2012,9,29050,3881.466667,1.033379169,8527028.65,11900961.06,2012679028,2764090910,0.422041645,0.435839242,0.00588321
2012,9,29075,7915.4,0.994168704,22433931.37,33472604.85,6183058176,9295974305,0.383776944,0.373591755,0.006531222
2012,9,30000,3944.533333,0.98264373,195865015.8,272199580.8,73613776922,1.02522E+11,0.269108956,0.272194426,0.003458478
2012,9,30025,3801.266667,0.856969233,14340959.14,19335514.17,2572542876,3439907861,0.5469109,0.54918101,0.008080217
2012,9,30050,3459.733333,0.957692789,3883409.2,5340369.171,565036089.6,786905335.2,0.683780694,0.660590859,0.013392334
2012,9,30075,7983.533333,0.991687417,21040663.46,31031113.8,5690772675,8372909567,0.374327889,0.374183944,0.003316914
2012,9,30090,7527.533333,0.943413783,7275222.533,10299534.84,723024728.8,1026111816,1.01262664,0.992320804,0.016201734
2012,9,35000,8237.8,0.986737661,31744350.06,49312568.61,17259606438,25788550132,0.183706019,0.19261118,0.001223772
2012,9,35050,2909.266667,0.917058872,1238809.546,1921146.905,934751855.3,1428104918,0.134117854,0.136214658,0.001123624
2012,9,35075,8476.533333,0.99108168,26490794.84,43889832.8,13781633728,21192358970,0.191479465,0.204060444,0.001972399
2012,9,40000,8343.666667,1.021453936,25230130.28,46327658.86,21646632736,40063335748,0.114989079,0.115240632,0.001170751
2012,9,40030,7670.933333,0.986933561,14131102.35,21196841.31,2905650054,4274913160,0.487409374,0.495099621,0.005070923
2012,9,40060,3169.866667,1.020664978,1277412.102,1687438.59,260741854.6,337946159.5,0.498060475,0.503219776,0.00460481
2012,9,43000,8353.533333,1.032639224,63724350.22,105044253.3,59181212934,98686979756,0.109408788,0.109755345,0.00106407
2012,9,43030,6263.666667,0.96460586,8609000.296,12589284.98,2663075948,3833112021,0.328307407,0.334806889,0.002997104
2012,9,43060,6004.066667,1.031188008,54518875.36,74988736.54,11739319669,16082305757,0.465115286,0.468299382,0.003066516
2012,9,46000,7884.666667,0.968318276,109921443.9,157501604.3,10369927512,14936486456,1.07106678,1.084297874,0.012535941
2012,9,46050,7120.666667,0.925213194,27877448.72,39847230.15,3060690554,4384730406,0.933631418,0.943160906,0.010656323
2012,9,50000,4165.533333,0.955446738,217343873.6,321261689.9,24915511966,37628406430,0.878970211,0.868589662,0.008345257
2012,9,50050,4733.266667,0.936608023,6911363.5,10124391.08,940549392.7,1363000674,0.733388601,0.730538417,0.01517432
2012,9,50075,2492.466667,0.977103227,216863.0189,354659.1899,23904716.72,36020076.02,0.983810539,1.045855332,0.01854304
2012,9,51500,2738.733333,1.023382741,90656441.74,127039153,19740854108,28367418338,0.465058677,0.456502389,0.006542716
2012,9,51550,4423.666667,1.079592967,16626183.73,23793512.73,3162214464,4641480485,0.523568806,0.511738953,0.007010189
2012,9,51575,6185.333333,1.04157936,2029391.739,2938556.971,242536544.4,344159751.6,0.858005055,0.87811277,0.009147998
2012,9,53000,2758.733333,0.878434004,24855665.33,31624283.78,1729460491,2215593320,1.389464821,1.403747712,0.022971072
2012,9,53050,2969.2,0.98681719,17297461.46,24040725.18,1517472037,2079389032,1.183872325,1.203215533,0.02003556
2012,9,53075,7396.266667,1.042054039,17658409.51,25642603.41,1893579060,2766188077,0.941507786,0.93466368,0.010866608
2012,9,54500,8490,0.93321465,36597358.7,58445921.42,2855379955,4591299402,1.307047142,1.293563369,0.013482264
2012,9,54550,7408.333333,1.095062077,16359399.62,23766354.11,2672857849,3861277897,0.617739035,0.61770019,0.004687261
2012,9,56000,8483.733333,0.970101933,204592573.2,308633425.5,21652726526,32085259336,0.975465198,1.000687432,0.01269203
2012,9,57500,7667.6,0.982237785,35856257.26,52183148.9,12050310564,17564167171,0.304058373,0.303156414,0.002818407
2012,9,59000,4572.2,0.981298586,5368629.349,6971034.305,444968200,577380476.2,1.212641581,1.212386338,0.008499609
2012,9,60000,8236.4,0.988306802,100881547.8,149765846.4,9180984326,13845615832,1.100473209,1.086101556,0.008517858
2012,9,62500,8127.133333,0.982830519,248577569.1,367245312.6,35104197272,51665784389,0.721615773,0.723592567,0.005161739
2012,9,65000,8225.933333,0.976237932,64876757.68,96163176.78,19014240102,28157583120,0.345618623,0.345236842,0.001961927
2012,9,67500,8193.866667,1.000436991,41883781.57,61912037,29547042040,42420661692,0.142586063,0.142509694,0.003002667
2012,9,70000,7645.6,0.972468786,48391450.37,72011333.15,10945047638,16635667865,0.450020402,0.440319733,0.008856281
2012,9,70050,7447.266667,1.018353858,32898394.51,48978903.18,6597710131,9845323900,0.500381861,0.498901795,0.004508147
2012,9,71000,8438.266667,0.975709982,80266645.66,119768805.4,21062831729,31240039363,0.384266314,0.386089477,0.004384937
2012,9,71050,7571.2,0.949668945,26166426.73,38512247.16,1887368339,2781363869,1.388513511,1.390016728,0.02668566
2012,9,72000,8492.2,0.996414518,33404736.88,71757876.09,34070332569,59421894582,0.096761247,0.11762174,0.001559111
2012,9,72010,7994.533333,1.095616736,74561380.65,108489908.7,5958189935,9160482581,1.360864168,1.326678259,0.020041886
2012,9,72020,8423.2,0.999593657,32269289.28,52417516.06,11827755019,18870242511,0.274316514,0.282073741,0.001938002
2012,9,72030,8495.866667,0.981477867,90537359.14,187451205.9,93945700344,1.59282E+11,0.095593995,0.116738502,0.001391006
2012,9,72040,8495.2,0.979366515,229158052.4,548464445.5,2.14805E+11,4.18364E+11,0.107062256,0.13157369,0.001640831
2012,9,72050,6458.2,0.966685788,251638771.1,607437415.1,69267310684,1.96139E+11,0.363125742,0.324808819,0.004205652
2012,9,72060,8495.533333,0.998639582,53794974.58,101811199.3,1.32197E+11,2.1046E+11,0.04054089,0.047783167,0.000603965
2012,9,73000,7931.666667,1.044054953,35243353.59,53595852.89,10260883560,16442183260,0.354783407,0.340038965,0.007106414
2012,9,73010,7330.4,0.995878504,7815925.644,11292885.89,1623331183,2335792246,0.489337739,0.489954272,0.006661187
2012,9,73020,8496.866667,1.034290104,162912535.7,303868113.9,15420660023,25389574575,1.091886571,1.195270133,0.012128618
2012,9,73030,8493.2,0.969956488,190233818.6,312869742.2,23489211651,37399465388,0.829801627,0.86086649,0.006802686
2012,9,73040,7062.333333,1.073066526,16259704.4,23978343.33,3847367734,5681034848,0.42613346,0.425568477,0.00274056
2012,9,73050,8335.666667,0.966463181,80645511.06,130130307.2,22149987185,33969975625,0.368313176,0.390919037,0.004320896
2012,9,73060,8037.4,0.930280137,13966230.77,20547327.14,3706557469,5312654594,0.38248364,0.396211245,0.00650096
2012,9,74000,8158.733333,1.002314945,59008437.3,84556395.4,8427140165,12016392520,0.705269637,0.702952869,0.004738107
2012,9,74050,8165.2,1.006623392,29579764.64,42964929.34,4318831936,6153470317,0.695465276,0.703858794,0.003717745
2012,9,75000,8489.533333,0.995167253,32427745.11,51828130.24,3787520160,5805531414,0.884332967,0.902242053,0.008617709
2012,9,75050,8493.333333,0.971534329,171190627.2,300594345.6,18812602377,30966411950,0.921492823,0.968781167,0.006815122
2012,9,76000,8234.133333,0.968986315,11211762.79,20311248.88,1323117826,2313469711,0.846896579,0.88410139,0.01106456
2012,9,77000,6717.533333,0.96527496,14030405.39,18864256.41,1807169780,2439007643,0.788180825,0.787793733,0.007638034
2012,9,78000,6933.933333,0.914878897,36073970.55,52314062.9,1348954847,1910230084,2.592499662,2.628369078,0.029868416
2012,10,10000,6325.666667,0.949224027,22739512.2,32847782.04,4489788542,6416657443,0.50218092,0.507912781,0.003551136
2012,10,10025,5043.533333,0.991368894,3646863.156,4974755.164,716146675.4,973875170.1,0.506212079,0.510929826,0.004638825
2012,10,10050,6726.8,0.960342683,4797679.631,6977438.554,1187739614,1754783464,0.402089266,0.391648252,0.007344958
2012,10,10075,2957.2,0.948167521,527663.9623,711035.9182,253428412.2,336758851.6,0.209958416,0.214225464,0.003273891
2012,10,15000,8082.133333,0.970222891,119725456.9,177902383.4,27077378946,40021875214,0.438063275,0.446075494,0.005757118
2012,10,15025,7089.266667,0.996508671,24752591.66,36906001.88,8835006526,13358460420,0.275869431,0.268000858,0.007651696
2012,10,15050,3700.8,0.970384317,809633.2218,1205065.553,313910021.9,473930520.2,0.315709133,0.317352727,0.007716384
2012,10,15075,7403.066667,0.981748401,25399218.54,38204218.93,9233091636,13764555883,0.276490743,0.278998518,0.003864595
2012,10,20000,3051.133333,1.004210312,21260736.69,30469960.35,16400918659,24584443046,0.134781982,0.131881674,0.001938698
2012,10,20075,3502.066667,1.070940423,346848.1358,559465.5571,158574969.9,256649954.2,0.220974779,0.221799297,0.00375276
2012,10,21500,3576,1.28187519,2297240.975,3014777.321,1040933868,1324652874,0.215071047,0.220788458,0.006183237
2012,10,21525,2309.466667,1.412591722,583673.9852,948000.5732,80290046.01,151016334.2,0.8769208,0.860458905,0.05234488
2012,10,21550,4050.6,1.023305006,5427000.419,7992728.906,1567739258,2310227965,0.349954422,0.351570707,0.004384936
2012,10,21575,6853.866667,1.016792595,7184297.128,11115137.96,3456458640,5374986185,0.210959184,0.2085077,0.003501045
2012,10,23000,3134.066667,1.025875102,24186404.71,33202916.46,5368086189,7359878438,0.454877391,0.467581057,0.00846564
2012,10,23075,6837.733333,1.018790352,10127350.91,15064749.56,4174542212,6203830760,0.246958066,0.245823959,0.002636184
2012,10,24500,4155.466667,0.991193612,22662234.99,31054225.73,16756775266,23306278971,0.143824048,0.141610359,0.002199558
2012,10,24525,3455.6,1.049282474,7925249.563,10743863.87,2180561153,2961721357,0.369098044,0.367744255,0.002007468
2012,10,24550,2653.6,1.028549904,410602.8651,560622.8265,97617845.82,130768064,0.41933925,0.43390221,0.008003074
2012,10,24575,5885.066667,1.000087859,3352384.877,4984617.983,1026597201,1533899615,0.328844678,0.326072443,0.003540508
2012,10,26000,2658.733333,0.981540588,11370495.75,15067864.37,2516898725,3424853539,0.462668333,0.462205831,0.009237908
2012,10,26525,3536.933333,0.998112654,22554982.07,30699459.31,2963634008,3924103998,0.764032973,0.784611039,0.011380347
2012,10,26550,3682.2,1.01757083,3861415.911,5453110.339,909499301.5,1279610586,0.426364373,0.435005664,0.005004219
2012,10,26575,4046.6,1.060953537,854362.4998,1335255.029,359571541.9,561596952.3,0.250349615,0.24897336,0.002948557
2012,10,27500,5445.866667,1.086925309,2782352.9,4006526.876,891508666.4,1266370890,0.321003382,0.323688258,0.004398151
2012,10,27550,2772.4,0.973784357,980315.8445,1301056.973,189401887.9,255661814.9,0.530153048,0.515944377,0.007359023
